BARCODE,ITEM_ID,STOREID,ORIGINAL_PRICE,CURRENT_PRICE,QTY_MARKDOWN,QTY_ON_HAND
1007236800549,1578630,790,9,8.1,79,1
1007236800551,1578632,794,9,8.1,79,1
1007236800553,1578636,796,9,8.1,79,1
1007236800556,1578638,798,9,8.1,79,1
1007236800566,1578647,94,9,8.1,94,1
1007236800718,1578633,29,9,8.1,29,1
1007236800734,1578646,426,9,8.1,42,1
1007307358947,11452025,431,9,8.1,43,1
1007317041707,6255520,446,9,8.1,44,1
1007317041756,6255519,487,9,8.1,48,1
1007360003032,6463011,54,9,8.1,54,1
1007420351001,1707196,556,9,8.1,55,1
1007420351002,1707193,599,9,8.1,59,1
1007420351015,1707191,630,9,8.1,63,1
1007420351201,1991117,658,9,8.1,65,1
1007420351202,1707184,678,9,8.1,67,1
1007420351215,1707183,686,9,8.1,68,1
1007420351216,1707182,687,9,8.1,68,1
1007536500362,4059519,69,9,8.1,69,1
1007555160026,4438142,698,9,8.1,69,1
1007560907827,2210784,709,9,8.1,70,1
1007563220682,12922511,720,9,8.1,72,1
1007650002014,5081008,724,9,8.1,72,1
1007650012144,5081003,728,9,8.1,72,1
1007650019601,5081007,732,9,8.1,73,1
1007650061167,5081006,738,9,8.1,73,1
1007650080188,5081002,749,9,8.1,74,1
1007701300052,10129553,756,9,8.1,75,1
1007701301932,10140508,759,9,8.1,75,1
1007758917691,4223014,765,9,8.1,76,1
1008037816750,2167090,768,9,8.1,76,1
1008296430248,1725341,780,9,8.1,78,1
1008296430251,1725338,785,9,8.1,78,1
1008610117,12709012,789,9,8.1,78,1
1008610343,1888970,790,9,8.1,79,1
1008610344,1888936,794,9,8.1,79,1
1008610345,1888927,796,9,8.1,79,1
1008610371,1888925,798,9,8.1,79,1
1008610414,2125773,94,9,8.1,94,1
1008664066,1011481,29,13,11.7,29,1
1008664082,2241808,426,13,11.7,42,1
1008669008,1031725,431,13,11.7,43,1
1008677009,3515001,446,13,11.7,44,1
1008976360140,14066011,487,13,11.7,48,1
1009103870395,5844024,54,13,11.7,54,1
1009456205123,1460495,556,13,11.7,55,1
1009456205125,6922512,599,13,11.7,59,1
1009612600191,4487145,630,13,11.7,63,1
1009787017599,15418525,658,13,11.7,65,1
1009787017600,15417029,678,13,11.7,67,1
1009787017601,15417553,686,13,11.7,68,1
1009787017602,15418526,687,13,11.7,68,1
1011989583,1485861,69,13,11.7,69,1
1012,1462556,698,13,11.7,69,1
10125,866861,709,13,11.7,70,1
10140,890831,720,13,11.7,72,1
10150,510625,724,13,11.7,72,1
10160057006,1584246,728,13,11.7,72,1
1017489708,2365508,732,13,11.7,73,1
1017489715,2365509,738,13,11.7,73,1
1018100008,1069548,749,13,11.7,74,1
1018102510,1775094,756,13,11.7,75,1
1018102515,1902909,759,13,11.7,75,1
1018102520,1775103,765,13,11.7,76,1
1018102521,1878085,768,13,11.7,76,1
1018102530,1779800,780,13,11.7,78,1
1018102593,1775105,785,13,11.7,78,1
1018102594,1775107,789,13,11.7,78,1
1018103100,4116001,790,13,11.7,79,1
1018103220,2304507,794,13,11.7,79,1
1018103221,4289019,796,13,11.7,79,1
1018103222,2143982,798,13,11.7,79,1
1018103265,9600014,94,13,11.7,94,1
1018103270,1954009,29,10,9,29,1
1018103271,15381062,426,10,9,42,1
1018103278,15418046,431,10,9,43,1
1018103280,1953034,446,10,9,44,1
1018103285,2305018,487,10,9,48,1
1018103286,2305020,54,10,9,54,1
1018103287,11674080,556,10,9,55,1
1018103305,2947025,599,10,9,59,1
1018103308,1878082,630,10,9,63,1
1018103313,2744560,658,10,9,65,1
1018103315,1775108,678,10,9,67,1
1018103319,1878077,686,10,9,68,1
1018103320,2192917,687,10,9,68,1
1018103323,2192848,69,10,9,69,1
1018103380,2304503,698,10,9,69,1
1018103408,5697501,709,10,9,70,1
1018103504,2192890,720,10,9,72,1
1018103512,5660004,724,10,9,72,1
1018104000,20800,728,10,9,72,1
1018104008,2744556,732,10,9,73,1
1018104016,1858215,738,10,9,73,1
1018104031,1150377,749,10,9,74,1
1018104035,20801,756,10,9,75,1
1018104047,1802652,759,10,9,75,1
1018104058,1146146,765,10,9,76,1
1018104070,1888321,768,10,9,76,1
1018104076,1395041,780,10,9,78,1
1018104116,10116052,785,10,9,78,1
1018104119,10110532,789,10,9,78,1
1018104123,10111034,790,10,9,79,1
1018104129,10110530,794,10,9,79,1
1018104153,1289644,796,10,9,79,1
1018104165,1009980,798,10,9,79,1
1018104170,7941001,94,10,9,94,1
1018104171,11673583,29,13,11.7,29,1
1018104173,1707024,426,13,11.7,42,1
1018104180,20803,431,13,11.7,43,1
1018104209,5193503,446,13,11.7,44,1
1018104221,4289016,487,13,11.7,48,1
1018104264,5193502,54,13,11.7,54,1
1018104271,15380546,556,13,11.7,55,1
1018104280,2305007,599,13,11.7,59,1
1018104287,15380127,630,13,11.7,63,1
1018104289,4968002,658,13,11.7,65,1
1018104291,15358022,678,13,11.7,67,1
1018104296,5194003,686,13,11.7,68,1
1018104335,1119108,687,13,11.7,68,1
1018104349,1836161,69,13,11.7,69,1
1018104371,11673584,698,13,11.7,69,1
1018104372,1897132,709,13,11.7,70,1
1018104389,4964590,720,13,11.7,72,1
1018104399,7158503,724,13,11.7,72,1
1018104506,1707012,728,13,11.7,72,1
1018104536,1804784,732,13,11.7,73,1
1018104537,1804787,738,13,11.7,73,1
1018104539,1804790,749,13,11.7,74,1
1018104565,9597068,756,13,11.7,75,1
1018104580,1524341,759,13,11.7,75,1
1018104670,4076501,765,13,11.7,76,1
1018104680,4076502,768,13,11.7,76,1
1018104782,12539011,780,13,11.7,78,1
1018104784,10536511,785,13,11.7,78,1
1018104803,12538511,789,13,11.7,78,1
1018104890,1892504,790,13,11.7,79,1
1018104892,1892503,794,13,11.7,79,1
1018104893,1892496,796,13,11.7,79,1
1018104894,1892501,798,13,11.7,79,1
1018104895,1892507,94,13,11.7,94,1
1018105000,2305003,29,13,11.7,29,1
1018105008,9597069,426,13,11.7,42,1
1018105165,2304504,431,13,11.7,43,1
1018105170,7159501,446,13,11.7,44,1
1018107230,11591022,487,13,11.7,48,1
1018107239,11588021,54,13,11.7,54,1
1018107380,3659023,556,13,11.7,55,1
1018107500,1165398,599,13,11.7,59,1
1018107550,5715534,630,13,11.7,63,1
1018107706,5661001,658,13,11.7,65,1
1018109180,1948960,678,13,11.7,67,1
1018109183,1948961,686,13,11.7,68,1
1018109200,1948959,687,13,11.7,68,1
1019787002942,12616511,69,13,11.7,69,1
1019787009295,12617511,698,13,11.7,69,1
1019900326,303637,709,13,11.7,70,1
1019915001,913739,720,13,11.7,72,1
1020540007,601948,724,13,11.7,72,1
1020560021,1075890,728,13,11.7,72,1
1020592007,601950,732,13,11.7,73,1
1020592010,1853179,738,13,11.7,73,1
1020592022,1109852,749,13,11.7,74,1
1020592117,1082750,756,13,11.7,75,1
1020592311,1377066,759,13,11.7,75,1
1020592332,622975,765,13,11.7,76,1
1020592589,1109857,768,13,11.7,76,1
1020592697,2205565,780,13,11.7,78,1
1020592774,1377067,785,13,11.7,78,1
1020592811,1956548,789,13,11.7,78,1
1020592840,1109859,790,13,11.7,79,1
1020592841,1109860,794,13,11.7,79,1
1020592842,1109861,796,13,11.7,79,1
1020592845,1109862,798,13,11.7,79,1
1020592846,1109863,94,13,11.7,94,1
1020592962,2234187,29,16,14.4,29,1
1020592989,1409013,426,16,14.4,42,1
1020592992,1446779,431,16,14.4,43,1
1020592999,1446781,446,16,14.4,44,1
1020593002,1762896,487,16,14.4,48,1
1020593009,1853178,54,16,14.4,54,1
1020593013,1853181,556,16,14.4,55,1
10208,1919162,599,16,14.4,59,1
10215,587592,630,16,14.4,63,1
1022810421,4731020,658,16,14.4,65,1
1022890505,852356,678,16,14.4,67,1
1024601110,509233,686,16,14.4,68,1
1024613220,790307,687,16,14.4,68,1
1024613240,790305,69,16,14.4,69,1
1024613360,1867018,698,16,14.4,69,1
1024613940,721206,709,16,14.4,70,1
1024618140,1867022,720,16,14.4,72,1
1024683550,790304,724,16,14.4,72,1
1027900071,6543012,728,16,14.4,72,1
1027900073,6543010,732,16,14.4,73,1
1027940110,5203501,738,16,14.4,73,1
1027940112,2236562,749,16,14.4,74,1
1027940114,2236541,756,16,14.4,75,1
1027940116,2236575,759,16,14.4,75,1
1027940125,2822028,765,16,14.4,76,1
1027940141,5204670,768,16,14.4,76,1
1027940155,2822032,780,16,14.4,78,1
1027940187,3512033,785,16,14.4,78,1
1027940188,3512035,789,16,14.4,78,1
1027940190,3512034,790,16,14.4,79,1
1027940191,3512037,794,16,14.4,79,1
1027970046,2822034,796,16,14.4,79,1
1027970047,2236532,798,16,14.4,79,1
1027970105,4184509,94,16,14.4,94,1
1027970543,2236708,29,12,10.8,29,1
1027970544,2236706,426,12,10.8,42,1
1027970662,2226597,431,12,10.8,43,1
1027970663,2226600,446,12,10.8,44,1
1027970763,4184511,487,12,10.8,48,1
1027972469,2226595,54,12,10.8,54,1
1027973010,5204503,556,12,10.8,55,1
1027973011,5204504,599,12,10.8,59,1
1027973030,4184515,630,12,10.8,63,1
1027977060,2236705,658,12,10.8,65,1
1027981020,5204673,678,12,10.8,67,1
1027981040,4044042,686,12,10.8,68,1
1027981043,4014015,687,12,10.8,68,1
103,1837548,69,12,10.8,69,1
1030006421,1476697,698,12,10.8,69,1
1030006422,1476695,709,12,10.8,70,1
1030006446,1527360,720,12,10.8,72,1
1030010279,1895635,724,12,10.8,72,1
1030010639,1810036,728,12,10.8,72,1
1030010649,1810043,732,12,10.8,73,1
1030014151,2018441,738,12,10.8,73,1
1030030395,1452980,749,12,10.8,74,1
1030030564,1862306,756,12,10.8,75,1
1030033301,949885,759,12,10.8,75,1
1030033302,1807321,765,12,10.8,76,1
1030033324,1976533,768,12,10.8,76,1
1030033325,1791783,780,12,10.8,78,1
1030033364,1862303,785,12,10.8,78,1
1030033402,1790785,789,12,10.8,78,1
1030033602,669635,790,12,10.8,79,1
1030033625,1976535,794,12,10.8,79,1
1030033664,1862297,796,12,10.8,79,1
1030034131,2018437,798,12,10.8,79,1
1030034325,1253870,94,12,10.8,94,1
1030034895,1253869,29,8,7.2,29,1
1030053622,669640,426,8,7.2,42,1
1030053664,1862294,431,8,7.2,43,1
1030054325,1253850,446,8,7.2,44,1
1030080879,1895627,487,8,7.2,48,1
1030080893,1862300,54,8,7.2,54,1
1030080894,2029211,556,8,7.2,55,1
1030080895,2043400,599,8,7.2,59,1
1030080901,2680008,630,8,7.2,63,1
1030084325,1253846,658,8,7.2,65,1
1030086302,1165782,678,8,7.2,67,1
1030086364,1862295,686,8,7.2,68,1
1030088118,1976520,687,8,7.2,68,1
1030088218,1976525,69,8,7.2,69,1
1030089441,2680009,698,8,7.2,69,1
1030089446,2680007,709,8,7.2,70,1
1030093001,1452973,720,8,7.2,72,1
1030093022,1452968,724,8,7.2,72,1
1030093064,1862322,728,8,7.2,72,1
1030093301,1406343,732,8,7.2,73,1
1030093302,1807323,738,8,7.2,73,1
1030093364,1862329,749,8,7.2,74,1
1030093366,1976505,756,8,7.2,75,1
1030093702,1452972,759,8,7.2,75,1
1030093722,1655371,765,8,7.2,76,1
1030094212,1976508,768,8,7.2,76,1
1030094213,1976506,780,8,7.2,78,1
1030094214,1976519,785,8,7.2,78,1
1031342666,1442546,789,8,7.2,78,1
10324,1088151,790,8,7.2,79,1
1033100006,3977522,794,8,7.2,79,1
1033100016,1194369,796,8,7.2,79,1
1033100020,1619260,798,8,7.2,79,1
1033100024,2017288,94,8,7.2,94,1
1033100026,1960293,29,8,7.2,29,1
1033100027,2179648,426,8,7.2,42,1
1033100031,1960305,431,8,7.2,43,1
1033100039,3977531,446,8,7.2,44,1
1033100040,6481012,487,8,7.2,48,1
1033100041,6470507,54,8,7.2,54,1
1033100042,6470005,556,8,7.2,55,1
1033100043,6470004,599,8,7.2,59,1
1033100044,11641014,630,8,7.2,63,1
1033100045,11641016,658,8,7.2,65,1
1033100047,15392537,678,8,7.2,67,1
1033100048,15393533,686,8,7.2,68,1
1033150026,3977519,687,8,7.2,68,1
1033150039,3977528,69,8,7.2,69,1
1033180026,3977534,698,8,7.2,69,1
1033301940,2203544,709,8,7.2,70,1
1033301941,2203547,720,8,7.2,72,1
1033301942,2203548,724,8,7.2,72,1
1033301943,2203549,728,8,7.2,72,1
1033301944,2203551,732,8,7.2,73,1
1033301945,2203552,738,8,7.2,73,1
1033301946,2203566,749,8,7.2,74,1
1033301947,2203567,756,8,7.2,75,1
1033301948,2203569,759,8,7.2,75,1
1033301949,2203571,765,8,7.2,76,1
1033301950,2203572,768,8,7.2,76,1
1033301951,2203573,780,8,7.2,78,1
10333204969,2706508,785,8,7.2,78,1
1033320500,2706507,789,8,7.2,78,1
1034386056,1186756,790,8,7.2,79,1
1034386057,1186757,794,8,7.2,79,1
1034387641,1570268,796,8,7.2,79,1
1034387644,1570269,798,8,7.2,79,1
1034387646,1570275,94,8,7.2,94,1
1034390104,1665386,29,8.5,7.65,29,1
1034390108,1665465,426,8.5,7.65,42,1
1034390111,1665467,431,8.5,7.65,43,1
1034390114,1665463,446,8.5,7.65,44,1
1034390116,2128999,487,8.5,7.65,48,1
1034391558,2040770,54,8.5,7.65,54,1
1034391560,2040793,556,8.5,7.65,55,1
1034391562,2128997,599,8.5,7.65,59,1
1035310020102,1858961,630,8.5,7.65,63,1
1037416101,1058816,658,8.5,7.65,65,1
1037416105,1058817,678,8.5,7.65,67,1
1037416201,1181440,686,8.5,7.65,68,1
1037416205,1181439,687,8.5,7.65,68,1
1037416275,2962023,69,8.5,7.65,69,1
1037416276,2053372,698,8.5,7.65,69,1
1037416277,2962024,709,8.5,7.65,70,1
1037416294,1496973,720,8.5,7.65,72,1
1037416295,1496974,724,8.5,7.65,72,1
1037416806,1703171,728,8.5,7.65,72,1
1037418822,1941265,732,8.5,7.65,73,1
1037418824,1938635,738,8.5,7.65,73,1
1037418825,1938418,749,8.5,7.65,74,1
1037422002,1424513,756,8.5,7.65,75,1
1037422280,1492985,759,8.5,7.65,75,1
1037422281,1938612,765,8.5,7.65,76,1
1037422282,1496847,768,8.5,7.65,76,1
1037422283,1492984,780,8.5,7.65,78,1
1037422284,1413711,785,8.5,7.65,78,1
1037422285,1413704,789,8.5,7.65,78,1
1037422286,1582744,790,8.5,7.65,79,1
1037422610,1424510,794,8.5,7.65,79,1
1037422611,1424497,796,8.5,7.65,79,1
1037422613,4783580,798,8.5,7.65,79,1
1037432408,2053392,94,8.5,7.65,94,1
1037432846,1703191,29,8.5,7.65,29,1
1037432847,1703177,426,8.5,7.65,42,1
1037440089,2053393,431,8.5,7.65,43,1
1037440222,1811523,446,8.5,7.65,44,1
1037441024,459469,487,8.5,7.65,48,1
1037442060,459470,54,8.5,7.65,54,1
1037442061,459471,556,8.5,7.65,55,1
1037442065,887277,599,8.5,7.65,59,1
1037442066,1059617,630,8.5,7.65,63,1
1037442067,1703169,658,8.5,7.65,65,1
1037470977,2160840,678,8.5,7.65,67,1
1041179230000,7323523,686,8.5,7.65,68,1
1041282325000,7327502,687,8.5,7.65,68,1
1041515104,2048457,69,8.5,7.65,69,1
1041515105,2048460,698,8.5,7.65,69,1
1046500890,4662501,709,8.5,7.65,70,1
1046520220,15784035,720,8.5,7.65,72,1
1046520890,20993,724,8.5,7.65,72,1
1046552050,1363904,728,8.5,7.65,72,1
1046570210,14514519,732,8.5,7.65,73,1
1046570220,15587533,738,8.5,7.65,73,1
1046570960,21004,749,8.5,7.65,74,1
1048600701,386519,756,8.5,7.65,75,1
1048600703,21023,759,8.5,7.65,75,1
1048600707,21024,765,8.5,7.65,76,1
1048600710,386520,768,8.5,7.65,76,1
1048600711,2214474,780,8.5,7.65,78,1
1048600713,13153513,785,8.5,7.65,78,1
1048600714,21025,789,8.5,7.65,78,1
1048600803,11474047,790,8.5,7.65,79,1
1048600807,2124218,794,8.5,7.65,79,1
1048600808,11484016,796,8.5,7.65,79,1
1048600813,11484014,798,8.5,7.65,79,1
1048600850,3596512,94,8.5,7.65,94,1
1048600851,3596520,29,8.5,7.65,29,1
1048600852,3596522,426,8.5,7.65,42,1
1048600853,3596523,431,8.5,7.65,43,1
1048600854,3593059,446,8.5,7.65,44,1
1048600855,3596509,487,8.5,7.65,48,1
1048600860,2738670,54,8.5,7.65,54,1
1048600861,2738673,556,8.5,7.65,55,1
1048600862,2738675,599,8.5,7.65,59,1
1048601212,11483515,630,8.5,7.65,63,1
1048843893000,7313025,658,8.5,7.65,65,1
1049202390,3100511,678,8.5,7.65,67,1
1049202391,3100570,686,8.5,7.65,68,1
10511704216,1489674,687,8.5,7.65,68,1
1053212715,8521057,69,8.5,7.65,69,1
1053212888,4534517,698,8.5,7.65,69,1
1053214783,4535008,709,8.5,7.65,70,1
1053214915,4535015,720,8.5,7.65,72,1
1053217847,4399062,724,8.5,7.65,72,1
1053251877,4644001,728,8.5,7.65,72,1
1053259150,8526034,732,8.5,7.65,73,1
1053280418,8600514,738,8.5,7.65,73,1
1053281373,1829812,749,8.5,7.65,74,1
1053281511,1829810,756,8.5,7.65,75,1
1053283221,3361007,759,8.5,7.65,75,1
1053283511,1948134,765,8.5,7.65,76,1
1053283941,3361009,768,8.5,7.65,76,1
10554895570,1281555,780,8.5,7.65,78,1
1059100203,3077001,785,8.5,7.65,78,1
1059100593,1742366,789,8.5,7.65,78,1
1059100766,1223993,790,8.5,7.65,79,1
1059100814,2143474,794,8.5,7.65,79,1
1059100991,1637537,796,8.5,7.65,79,1
1059101255,2038191,798,8.5,7.65,79,1
1059101456,1742368,94,8.5,7.65,94,1
1059101646,3132030,29,8.49,7.64,29,1
1059101647,1854489,426,8.49,7.64,42,1
1059101816,1909940,431,8.49,7.64,43,1
1059101929,2241204,446,8.49,7.64,44,1
1059101965,1637944,487,8.49,7.64,48,1
1059102060,1709595,54,8.49,7.64,54,1
1059102161,2117156,556,8.49,7.64,55,1
1059102253,2117845,599,8.49,7.64,59,1
1059102256,2117846,630,8.49,7.64,63,1
1059102422,2117848,658,8.49,7.64,65,1
1059102447,1637971,678,8.49,7.64,67,1
1059102461,1637968,686,8.49,7.64,68,1
1059102484,3076540,687,8.49,7.64,68,1
1059102487,3076523,69,8.49,7.64,69,1
1059102598,1742367,698,8.49,7.64,69,1
1059102961,1742379,709,8.49,7.64,70,1
1059102969,3257028,720,8.49,7.64,72,1
1059102998,1742381,724,8.49,7.64,72,1
1059103111,1742382,728,8.49,7.64,72,1
1059103113,1742383,732,8.49,7.64,73,1
1059103123,2117837,738,8.49,7.64,73,1
1059103158,2117847,749,8.49,7.64,74,1
1059103163,1742384,756,8.49,7.64,75,1
1059103220,2117839,759,8.49,7.64,75,1
1059103225,1742389,765,8.49,7.64,76,1
1059103246,2042397,768,8.49,7.64,76,1
1059103448,3257026,780,8.49,7.64,78,1
1059103528,1742369,785,8.49,7.64,78,1
1059103539,1742371,789,8.49,7.64,78,1
1059103586,1893265,790,8.49,7.64,79,1
1059103679,2038187,794,8.49,7.64,79,1
1059103870,2042399,796,8.49,7.64,79,1
1059103967,3076515,798,8.49,7.64,79,1
1059104020,2117144,94,8.49,7.64,94,1
1059104078,2042394,29,8.49,7.64,29,1
1059104136,2038189,426,8.49,7.64,42,1
1059104161,3076511,431,8.49,7.64,43,1
1059104233,15018015,446,8.49,7.64,44,1
1059104350,2117148,487,8.49,7.64,48,1
1059104517,2038186,54,8.49,7.64,54,1
1059104589,3076507,556,8.49,7.64,55,1
1059104590,3257027,599,8.49,7.64,59,1
1059104591,3257022,630,8.49,7.64,63,1
1059104639,2143473,658,8.49,7.64,65,1
1059104652,3257006,678,8.49,7.64,67,1
1059104668,2143471,686,8.49,7.64,68,1
1059104681,2143466,687,8.49,7.64,68,1
1059104709,3257005,69,8.49,7.64,69,1
1059104866,2045231,698,8.49,7.64,69,1
1059104985,2143504,709,8.49,7.64,70,1
1059104988,2143470,720,8.49,7.64,72,1
1059105003,2241206,724,8.49,7.64,72,1
1059105006,2241203,728,8.49,7.64,72,1
1059105022,2241208,732,8.49,7.64,73,1
1059105095,3257016,738,8.49,7.64,73,1
1059105097,3257009,749,8.49,7.64,74,1
1059105132,2143546,756,8.49,7.64,75,1
1059105134,2143475,759,8.49,7.64,75,1
1059105172,6408020,765,8.49,7.64,76,1
1059105207,2241201,768,8.49,7.64,76,1
1059105211,2241207,780,8.49,7.64,78,1
1059105238,6398014,785,8.49,7.64,78,1
1059105242,2241205,789,8.49,7.64,78,1
1059105245,6398008,790,8.49,7.64,79,1
1059105285,3257024,794,8.49,7.64,79,1
1059105301,6398011,796,8.49,7.64,79,1
1059105573,3077065,798,8.49,7.64,79,1
1059105641,3075585,94,8.49,7.64,94,1
1059105655,3257030,29,8.49,7.64,29,1
1059105682,3075581,426,8.49,7.64,42,1
1059105756,3076543,431,8.49,7.64,43,1
1059105899,15013556,446,8.49,7.64,44,1
1059106641,4538014,487,8.49,7.64,48,1
1059106642,4538016,54,8.49,7.64,54,1
1059106648,10998008,556,8.49,7.64,55,1
1059108194,15018021,599,8.49,7.64,59,1
1059108563,9499508,630,8.49,7.64,63,1
1059133000,3861569,658,8.49,7.64,65,1
1059133300,3861572,678,8.49,7.64,67,1
1059141010,3371514,686,8.49,7.64,68,1
1059141078,1918036,687,8.49,7.64,68,1
1059141178,1637950,69,8.49,7.64,69,1
1059141278,1637963,698,8.49,7.64,69,1
1059143810,1742362,709,8.49,7.64,70,1
1059144310,790322,720,8.49,7.64,72,1
1059144410,790324,724,8.49,7.64,72,1
1059148110,1893262,728,8.49,7.64,72,1
1059149010,1897395,732,8.49,7.64,73,1
1059149610,1897398,738,8.49,7.64,73,1
1059175178,1854490,749,8.49,7.64,74,1
1064523001112,15564037,756,8.49,7.64,75,1
10649,229409,759,8.49,7.64,75,1
1065272900201,5975521,765,8.49,7.64,76,1
1066568830065,5586070,768,8.49,7.64,76,1
1066568830066,5586063,780,8.49,7.64,78,1
1066807532,4073520,785,8.49,7.64,78,1
1066823100,1559481,789,8.49,7.64,78,1
1066823101,1559476,790,8.49,7.64,79,1
1066823102,1559479,794,8.49,7.64,79,1
1066823103,1559474,796,8.49,7.64,79,1
1066823104,1700786,798,8.49,7.64,79,1
1066823105,1700782,94,8.49,7.64,94,1
1066823200,1819566,29,8.49,7.64,29,1
1066823201,1819567,426,8.49,7.64,42,1
1066823202,1819565,431,8.49,7.64,43,1
1066823203,1819564,446,8.49,7.64,44,1
1066823204,1819563,487,8.49,7.64,48,1
1066823205,2225419,54,8.49,7.64,54,1
1066823206,2225422,556,8.49,7.64,55,1
1066823250,1974971,599,8.49,7.64,59,1
1066823300,2043398,630,8.49,7.64,63,1
1066823301,2043392,658,8.49,7.64,65,1
1066823302,2043396,678,8.49,7.64,67,1
1066823303,2043389,686,8.49,7.64,68,1
1066823304,2043394,687,8.49,7.64,68,1
1066830420,1850831,69,8.49,7.64,69,1
1066830421,1850833,698,8.49,7.64,69,1
1066830422,1850838,709,8.49,7.64,70,1
1066830423,1850823,720,8.49,7.64,72,1
1066830424,2043388,724,8.49,7.64,72,1
1066839600,12107013,728,8.49,7.64,72,1
1068140038023,1752588,732,8.49,7.64,73,1
1068140038078,1752600,738,8.49,7.64,73,1
1068140038081,1752602,749,8.49,7.64,74,1
1068140038149,1752606,756,8.49,7.64,75,1
1068140038158,1752593,759,8.49,7.64,75,1
1068140038166,1752601,765,8.49,7.64,76,1
1068140038167,1752605,768,8.49,7.64,76,1
1068140038217,1786884,780,8.49,7.64,78,1
1068395302981,3188042,785,8.49,7.64,78,1
1069890460138,8447509,789,8.49,7.64,78,1
1070002152,556331,790,8.49,7.64,79,1
1070002201,1952968,794,8.49,7.64,79,1
1070002291,1273385,796,8.49,7.64,79,1
1070002297,10240010,798,8.49,7.64,79,1
1070002385,1587696,94,8.49,7.64,94,1
1070002440,947478,29,8.49,7.64,29,1
1070002471,2993622,426,8.49,7.64,42,1
1070006065,4558002,431,8.49,7.64,43,1
1070006080,1179517,446,8.49,7.64,44,1
1070006200,656566,487,8.49,7.64,48,1
1070006205,2084350,54,8.49,7.64,54,1
1070006210,1406328,556,8.49,7.64,55,1
1070006225,2694590,599,8.49,7.64,59,1
1070006617,1216534,630,8.49,7.64,63,1
1070006686,21144,658,8.49,7.64,65,1
1070006693,1947157,678,8.49,7.64,67,1
1070006695,1216532,686,8.49,7.64,68,1
1070006696,1216533,687,8.49,7.64,68,1
1070008813,608777,69,8.49,7.64,69,1
1070009512,2077825,698,8.49,7.64,69,1
1070009513,2166144,709,8.49,7.64,70,1
1070009574,2431520,720,8.49,7.64,72,1
1070009575,2497587,724,8.49,7.64,72,1
1070010200,668287,728,8.49,7.64,72,1
1070010311,2478050,732,8.49,7.64,73,1
1070010541,1805500,738,8.49,7.64,73,1
1070010592,2042020,749,8.49,7.64,74,1
1070010597,15444532,756,8.49,7.64,75,1
1070011705,1508356,759,8.49,7.64,75,1
1070013272,1784688,765,8.49,7.64,76,1
1070013273,1533196,768,8.49,7.64,76,1
1070013288,1561989,780,8.49,7.64,78,1
1070013289,1851727,785,8.49,7.64,78,1
1070013293,1870473,789,8.49,7.64,78,1
1070014206,12707512,790,8.49,7.64,79,1
1070015314,1785325,794,8.49,7.64,79,1
1070015317,1977304,796,8.49,7.64,79,1
1070015677,1151145,798,8.49,7.64,79,1
1070015800,1977822,94,8.49,7.64,94,1
1070015868,1720579,29,8,7.2,29,1
1070015988,1501619,426,8,7.2,42,1
1070015991,4326501,431,8,7.2,43,1
1070017042,2091002,446,8,7.2,44,1
1070017051,2125866,487,8,7.2,48,1
1070038945,5682024,54,8,7.2,54,1
1070045016,4416550,556,8,7.2,55,1
1070045029,2167072,599,8,7.2,59,1
1070045052,15718053,630,8,7.2,63,1
1070045053,15704523,658,8,7.2,65,1
1070050050,21171,678,8,7.2,67,1
1070050055,2187687,686,8,7.2,68,1
1070050180,21128,687,8,7.2,68,1
1070050701,1508378,69,8,7.2,69,1
1070050741,2070919,698,8,7.2,69,1
1070051722,1784697,709,8,7.2,70,1
1070051811,2077810,720,8,7.2,72,1
