BarCode,STOREID,ORIGINAL_PRICE,CURRENT_PRICE,QTY_MARKDOWN
5056465405442,43,0.01,0.01,5
5390171004590,64,4,4,20
5010482604455,1236,5.5,5.5,12
5000394038981,212,1,1,19
8710522929070,270,1,1,13
9771478078778,808,2.6,2.6,16
5010482868338,101,3,3,13
5099339002958,1730,2.5,2.5,17
5000157154262,945,1.7,1.7,5
5000328035277,705,1,1,15
5012159038822,444,1,1,18
5099594001154,1353,3.5,3.5,25
5060090350787,442,1.5,1.5,13
80824589,1513,2.5,2.5,23
5029053578323,319,1.5,1.5,3
5060639602698,1538,8,8,13
8964000160350,1484,4,4,2
5010482762834,423,6,6,25
5000328261539,1218,1.35,1.35,7
5010482928216,605,3.5,3.5,17
5050313100053,1239,0.1,0.1,21
11179373185,928,0.25,0.25,20
6003770008324,159,1.75,1.75,16
5057624884252,1613,1.75,1.75,25
5053941031102,314,0.01,0.01,2
5010998994026,548,5.99,5.99,13
5012454063918,194,0.1,0.1,11
5000116127597,1659,1.5,1.5,20
5000328028880,1596,2.15,2.15,24
50178094,104,0.42,0.42,20
5000159571357,1417,2.5,2.5,1
5027649000333,787,1.5,1.5,8
5060360501437,965,2.5,2.5,3
8410302981242,196,8.99,8.99,11
7622210585974,612,2.25,2.25,10
4015400675518,70,1.5,1.5,25
5000157074591,144,2.29,2.29,1
5000289931502,1769,8.99,8.99,3
9015340103923,1739,1.35,1.35,19
5018605378627,1537,2.25,2.25,25
5025728027684,1301,2,2,1
5000213020401,62,16.99,16.99,13
5060892423634,700,0.1,0.1,14
3531340183124,788,17.99,17.99,18
5000157147851,78,2,2,18
5060057801765,894,1,1,1
5055195863010,1359,29.99,29.99,7
5025603726268,555,2.5,2.5,25
5026489480732,117,1,1,23
5010482648701,764,2,2,10
7809623800485,1663,6.5,6.5,10
5050028257677,16,2,2,15
5010003065529,274,1,1,10
5010482198992,315,1.49,1.49,5
5026109006441,556,1,1,6
4025500157722,748,3,3,23
5060010090090,994,4.5,4.5,6
5022235003057,851,1.75,1.75,7
4000539740008,1340,4,4,11
5000328037721,154,2.15,2.15,8
8700216213837,107,3.4,3.4,13
5000289934800,1214,15,15,3
9300727004741,271,7.95,7.95,14
5010482921798,834,1.25,1.25,4
5010438021435,260,1,1,12
5011061106643,563,1,1,10
5000243500294,29,0.01,0.01,22
5060010090083,334,4.5,4.5,22
5010482794026,101,20,20,13
5016932111214,558,1.75,1.75,11
5061066150127,1317,1,1,17
5000328613956,999,2.15,2.15,23
5010482567408,853,2,2,19
5034660502852,975,2.85,2.85,18
5010482903121,582,4,4,23
8410076474704,1605,3.5,3.5,1
5000168217185,11,1,1,18
5010327000176,1555,41,41,21
8435201704068,375,1.5,1.5,7
5000157154248,748,1.7,1.7,17
5052514014597,30,3.5,3.5,6
5099678305802,1239,1.65,1.65,23
5010482949211,1227,2.5,2.5,18
5000116111800,116,2.41,2.41,16
5010482283889,1352,2.75,2.75,24
5057693002076,13,14.99,14.99,5
5010482843632,819,1,1,6
4025500299019,1289,2,2,6
8712566140923,508,1,1,13
5011015000317,1520,1.25,1.25,21
5010482400743,961,4,4,15
9772052578325,966,1.6,1.6,13
5011898001715,421,1.25,1.25,2
5390494003041,722,3,3,6
5391521833389,1211,4.5,4.5,8
8445291421936,551,10,10,22
5055195897114,1276,3.99,3.99,3
5010745053730,778,1,1,25
5010482790561,950,3,3,21
5060072990369,211,1.89,1.89,11
5031416081869,1724,0.7,0.7,12
5011157995557,702,8.25,8.25,23
5010482261177,918,2.5,2.5,16
8436030670012,163,1.85,1.85,11
5065013305165,99,1.5,1.5,20
5060044772139,960,0.5,0.5,3
5010482885885,39,2.75,2.75,21
5055028330047,1582,1,1,17
5056357915721,639,1.39,1.39,25
5056025412293,974,1.99,1.99,12
5000128754422,249,0.65,0.65,10
4025500294724,488,2.5,2.5,2
5012159040191,764,1.5,1.5,15
5055180663977,67,2,2,18
5013427021119,1640,1.45,1.45,1
5057693043604,1604,7.49,7.49,1
5029788156209,1583,3.5,3.5,25
5060489461827,222,2,2,19
5000382121251,664,1.35,1.35,2
5060202390144,866,1,1,14
5010353322877,505,1,1,12
8006540920077,261,13,13,19
5000175409054,780,1,1,5
5000159473965,1241,2,2,12
7622210216861,1269,0.1,0.1,24
5000299223017,431,19.5,19.5,18
4027800619306,1701,1,1,16
5000108982272,908,3.46,3.46,6
5010482883010,946,0.5,0.5,23
5010134001328,968,4,4,6
5099228001673,1353,3.5,3.5,2
6003706000828,1590,13,13,11
5000116127832,1487,3,3,15
5010134919036,1526,1.99,1.99,19
4015400909934,1465,2,2,1
5000168026022,416,1,1,2
5410316964500,298,1.99,1.99,15
5060639601080,1420,2.25,2.25,15
5022822180338,1707,25,25,16
5010482893026,796,1.25,1.25,2
5010482142957,314,4,4,3
5010482167530,1580,2.12,2.12,5
5410316982474,87,15.99,15.99,2
3023290078976,1746,1.5,1.5,22
5010482814960,1417,2,2,16
3436730011073,1458,12.5,12.5,6
5010482274962,599,2.5,2.5,12
9770957623218,907,0.9,0.9,20
6003770009178,1327,2,2,6
67742605009,689,1.5,1.5,8
888109000110,718,4,4,16
8000500384664,1367,4.95,4.95,4
5021858488739,1809,4,4,3
8410113003294,693,8.5,8.5,19
5056475433268,1304,50,50,22
5013967012486,107,29.99,29.99,6
8901155102323,111,2,2,24
5016840200109,1583,5.99,5.99,6
5000204884982,431,2.75,2.75,23
5060639602889,1727,10,10,2
5024993730930,920,4.99,4.99,10
5060735734569,881,2.5,2.5,1
5022458018173,1556,1,1,7
5010482922481,1581,3.5,3.5,15
5000128623582,868,4,4,4
8718951592223,1612,2.75,2.75,2
5019312896428,1209,5,5,25
4001724052173,455,1.75,1.75,23
8718114657882,918,2,2,1
5010482797232,622,4.5,4.5,2
5010134918916,287,8.25,8.25,14
5000111001557,283,5,5,10
5054061069723,1248,19.99,19.99,13
5010482245467,1465,3.75,3.75,25
5056025412293,1604,1.99,1.99,13
5010482336790,560,3.5,3.5,6
8711000363799,553,5.25,5.25,23
7622201641382,1353,2,2,10
5017764128104,43,2.25,2.25,20
6009678817501,567,3.5,3.5,5
9771359066139,6,1.5,1.5,20
5010482229191,1415,1.45,1.45,1
5060638520344,355,2.75,2.75,15
5010482339753,1617,4.5,4.5,18
7622210736185,1586,0.1,0.1,8
5013026086168,754,1.5,1.5,25
5000221601593,918,3.5,3.5,18
5023041304000,1380,14.99,14.99,11
5000246729869,404,2.5,2.5,6
7622210400970,815,1.65,1.65,14
5000237105030,256,2,2,10
5010482730239,1672,1,1,6
5000158064072,968,2.4,2.4,15
5000159523752,194,5.75,5.75,3
5016236034233,280,4,4,8
5033747011409,1340,0.39,0.39,15
5015302200916,1810,3.99,3.99,2
5391513620126,963,1.5,1.5,16
8718158369161,928,0.5,0.5,10
5000159414173,1771,1,1,21
5059321002236,213,0.59,0.59,13
8720182782960,38,2,2,19
5060060212473,752,1,1,2
5032570024846,119,0.8,0.8,9
5060121570849,170,2,2,22
5060956430356,961,1,1,13
5035766046004,1258,2.59,2.59,13
5011002017038,1750,0.65,0.65,10
5012262004516,555,3.5,3.5,2
5060231727546,549,1,1,25
5010482567224,1443,5,5,25
5000213000779,809,9,9,3
6926799208998,1224,150,150,5
7613035220263,881,1,1,10
5026031007189,569,2.41,2.41,21
5031396093043,729,1,1,10
7613033528842,367,1,1,19
5000243500775,1729,0.01,0.01,2
5000112674484,1250,4.25,4.25,19
665098405191,822,4,4,20
5390494002617,1336,1.25,1.25,7
5010482582722,1761,1.75,1.75,22
5015934544969,1369,4,4,15
8410302106300,154,10,10,20
8001090704528,212,3,3,11
5011096008769,368,2,2,12
5035822482432,1605,4.99,4.99,17
5397199000467,596,3,3,8
5010186019548,1613,5,5,8
7638900438147,858,4,4,8
5010482880682,857,5,5,15
5013478152749,179,2.99,2.99,23
5050837430810,376,2.5,2.5,12
5010482857042,152,1.12,1.12,25
8901786101009,593,1.25,1.25,25
5011597001443,1691,0.5,0.5,16
5010102240445,617,1.5,1.5,24
5010482912505,1397,5,5,3
5014776003337,370,1.5,1.5,24
5410543804327,356,1,1,18
5011273040605,590,2.29,2.29,8
9989777777661,1793,0.01,0.01,24
8888082140706,68,5.5,5.5,1
8700216003773,1267,1,1,12
7622210946041,1556,1,1,4
5011476102223,872,3.5,3.5,15
5390494002334,1477,0.95,0.95,3
5000159416979,724,0.25,0.25,1
5060517888602,1376,8,8,4
5056170374866,1604,3,3,8
5060107330368,329,1,1,25
50226351,1578,0.45,0.45,8
5060956430264,172,1,1,14
4084500302006,732,3,3,12
5010338014131,273,0.88,0.88,6
8717644183786,4,2.75,2.75,23
5391520189067,398,2.75,2.75,4
3533630094134,1426,0.8,0.8,5
8720181175046,105,14,14,19
5013377011765,941,2.25,2.25,10
778988275726,10,7.99,7.99,23
5010482838034,1568,3,3,19
5010482793043,1435,2,2,17
5000354919596,1270,1.85,1.85,22
5000157140456,1563,0.7,0.7,15
8445290760159,702,1.2,1.2,17
5010067306200,636,1.5,1.5,23
67742670205,1658,0.5,0.5,23
5010718204411,17,1,1,11
620514004181,368,0.75,0.75,16
8693029700864,981,1.5,1.5,5
5010549306063,490,12.99,12.99,24
5010482729288,1419,1.5,1.5,14
5015934088982,505,1,1,17
5000159460927,177,2.75,2.75,25
5060060212817,221,1.75,1.75,9
3480043326911,271,22,22,23
5060402909795,1261,0.5,0.5,11
5010663818657,1500,1.09,1.09,10
5029054224038,928,8,8,16
5010482667979,476,2.59,2.59,19
5000227502627,992,1,1,4
87170726,807,1.25,1.25,25
8888056603015,750,0.45,0.45,17
5010482885526,1258,3.5,3.5,7
5056357906156,316,1.5,1.5,10
5012035929350,1806,6,6,2
8410076620927,1757,1.5,1.5,10
5000201479181,328,3,3,2
5000157141002,97,1,1,8
5012797023808,1622,2.5,2.5,11
5000237127643,313,3,3,16
5000382113317,64,1.35,1.35,8
5018605001488,1558,1.75,1.75,16
5900951277917,1454,1.5,1.5,3
5060423288749,338,2.5,2.5,4
5449000171191,1682,3,3,23
39745000013,449,2.2,2.2,18
5035230100072,162,1.45,1.45,22
5010134918534,294,4.5,4.5,4
5055180671187,302,2.99,2.99,23
72417194382,362,2,2,10
3480044168794,1521,12.8,12.8,19
5010386914001,562,3.25,3.25,14
8711200576425,99,1.5,1.5,1
5039303004304,792,3,3,13
5010092173440,13,1.35,1.35,15
5036040143136,671,1,1,4
5010482415365,153,3.5,3.5,24
5017342007128,789,1.5,1.5,8
5057742000121,630,3.5,3.5,15
5010482948597,1783,2.5,2.5,8
5000116125951,413,2.37,2.37,15
5010482713669,966,1,1,12
7613035570931,946,1.42,1.42,15
5010482905163,913,2.25,2.25,12
5056357907900,388,2,2,2
38527109128,1507,1,1,3
5000243500867,1219,0.01,0.01,22
6009880909964,564,5.65,5.65,19
5057693025754,440,14.99,14.99,18
8720165425976,800,1.25,1.25,14
5060335632777,1612,1.5,1.5,12
5099228001666,574,3.5,3.5,13
5065013305165,106,1.5,1.5,18
5055279117565,613,0.25,0.25,10
9770262026315,809,1.6,1.6,8
5390634003061,849,1.5,1.5,8
5011157010304,1551,2.79,2.79,13
5000221508748,252,2.25,2.25,7
5000431026995,1745,11,11,16
8002270886584,960,5,5,8
8445291095397,805,1,1,10
5060942341314,972,0.1,0.1,10
5010482775001,172,2,2,18
5024996823530,565,20,20,8
5010482582784,600,0.5,0.5,9
5010482949136,648,4.5,4.5,7
3415581117929,1611,5.15,5.15,20
5050665045811,394,0.75,0.75,5
5391517593143,1622,2.75,2.75,14
5039388079778,60,1,1,9
5061039210032,588,2,2,22
8711000504567,1256,4.99,4.99,7
5010482952273,255,2,2,6
9002490263881,1317,5,5,13
4002391322606,49,3.5,3.5,14
6932570129222,545,5.25,5.25,11
5029054252529,331,1,1,20
5901359074573,687,6,6,24
5010482197223,547,1,1,9
7613287836731,1518,2,2,1
5060086845044,351,1,1,5
5029053565880,1435,4.5,4.5,3
7613035433663,361,0.8,0.8,15
5060207400589,355,2,2,1
5010482373528,1221,3.5,3.5,21
5410076498758,591,2.5,2.5,12
9772044733718,1661,1.6,1.6,13
5391516931977,1773,8,8,16
5010482195045,1219,1.65,1.65,8
5060292308302,308,1.5,1.5,14
4060800166531,161,2,2,12
5055195872234,1639,29.99,29.99,7
6297001222744,675,5,5,11
5000328540290,1599,1.5,1.5,25
5060060212930,441,1.5,1.5,25
5050028198796,1516,1,1,3
3049197110199,197,3.49,3.49,16
5010482400712,231,3.5,3.5,15
5060892423627,797,0.1,0.1,21
5012427094802,992,0.5,0.5,3
5055192633029,759,5,5,21
5053990182534,236,1.5,1.5,9
3512690007766,1693,4,4,25
5000196000551,194,9,9,7
7613031473090,367,1.79,1.79,7
5010482327903,1481,2.37,2.37,25
5022313121673,46,2.5,2.5,20
5010482187910,321,1,1,6
7613035219861,319,2.85,2.85,12
5000328016276,51,1.5,1.5,9
5025728040119,141,8,8,8
4009900546294,1467,2,2,9
5024996809763,644,24.99,24.99,24
1210000100542,437,2.95,2.95,10
5010415635259,76,3.3,3.3,5
5000354909139,397,1.25,1.25,12
80686283409,582,11.99,11.99,21
5018028080886,877,1,1,16
5015934693810,243,1.5,1.5,8
5010482412289,1783,1,1,13
5010482514044,1762,1.75,1.75,8
5018028083030,687,1,1,3
5397199000320,420,2,2,23
5060963270419,1782,0.5,0.5,24
5010482839611,697,0.75,0.75,21
5013912909908,197,3,3,12
5010482933944,598,3,3,17
5060113917904,187,2.69,2.69,13
5000161011780,835,0.55,0.55,20
5010482916787,747,5,5,6
5060391623641,950,3,3,1
4025500279813,337,3,3,25
5055028355613,1279,2,2,3
4000177031599,959,2.85,2.85,3
5010482911584,322,4,4,1
5099817002203,1426,4,4,22
5060298573902,1373,2,2,3
5019101306169,1676,27.5,27.5,16
5010482914165,585,2.75,2.75,16
8720181074127,252,0.1,0.1,14
5449000125026,112,1.75,1.75,22
5060265860011,1527,2.49,2.49,5
5000128598040,1370,3.75,3.75,20
5010482793364,1558,1,1,22
8717163619629,269,6,6,2
5010482211783,852,1.95,1.95,1
5060108452113,539,2.27,2.27,4
5034033000220,307,1.49,1.49,4
5000107060087,714,8,8,14
5060002470077,1572,1.95,1.95,4
7613035900387,1344,0.1,0.1,23
5055204513325,1707,1.29,1.29,20
5038514127642,117,3.5,3.5,9
5011007012151,1680,22.89,22.89,18
5010482556518,307,0.5,0.5,6
5032535000755,571,1.5,1.5,4
5011069146719,1678,1.55,1.55,12
87157239,1665,2,2,19
5060193932125,1727,1,1,25
5050665023741,449,0.5,0.5,3
5010482123451,956,2,2,1
5010482453121,1401,2.4,2.4,13
5010482883577,716,2,2,23
8700216349093,35,11,11,1
5010386105348,1337,1.25,1.25,16
5010482173333,166,2.5,2.5,25
5011558002106,600,2,2,8
5029266250023,932,1.01,1.01,3
5410126157000,1456,3.75,3.75,22
8410076621634,637,1.3,1.3,2
8720181703577,636,6,6,2
5000186735012,642,1.5,1.5,6
9415886973774,585,3,3,3
5060193932545,1284,1,1,9
5000205049229,325,1,1,21
5010482809218,349,1.75,1.75,1
3329770090026,115,2,2,11
5390494001405,917,1,1,10
8712445134111,1640,7,7,22
9772047649474,984,1.4,1.4,3
5000237128138,1280,1.6,1.6,19
5010482896720,358,3,3,5
5000354912696,96,2,2,20
4060800103307,1646,2,2,5
8711600847149,85,2,2,2
7622202287510,1580,6.75,6.75,16
5055781901119,268,1,1,6
5000129297287,1601,2.95,2.95,6
5061013942577,1336,1.65,1.65,6
8001090432452,898,1,1,1
5010092093243,862,1.35,1.35,18
5391528250066,1458,3.69,3.69,17
5000232828736,1563,2.5,2.5,16
3023290070208,270,1.75,1.75,5
5053249224527,319,3,3,23
5010084906025,916,1.25,1.25,5
5060592202690,217,12.9,12.9,13
5060391623764,193,2.2,2.2,10
5010482382681,1716,1.75,1.75,7
5056586600153,215,3.5,3.5,20
5010482897659,413,2,2,20
5010338200138,867,1.25,1.25,13
4820179257410,502,0.5,0.5,20
3329770051546,982,1.85,1.85,13
5056170387989,1565,0.1,0.1,11
7613038484938,458,12.5,12.5,12
7613033654657,406,2.49,2.49,2
5010482880682,872,5,5,17
5000237118634,1542,2,2,23
5039388077637,12,1,1,20
5011015035050,392,1.25,1.25,11
5000225034038,296,2,2,24
3329770061781,841,1,1,13
5010482188047,1712,1.25,1.25,8
5010482415501,255,2,2,13
5010482924614,912,3.5,3.5,16
5060956430035,1489,0.5,0.5,21
5010482401184,791,2.4,2.4,22
7622210110206,1234,1.5,1.5,8
5014201203554,1685,2.39,2.39,12
5060215333688,20,7.99,7.99,14
5239863,1738,0.75,0.75,3
5000354405037,290,1,1,24
5010482842017,551,5,5,21
5900259068002,1539,1.75,1.75,12
5012030991994,1630,3.5,3.5,11
671866116619,9010,1.4,1.4,23
5035822206410,1263,4.99,4.99,4
5010038483404,1535,11.5,11.5,7
5201360523900,215,1.75,1.75,8
5010102340480,311,11,11,18
5010605295195,118,3,3,17
5011231840179,344,0.25,0.25,9
8001841691145,682,1.75,1.75,21
8424465908350,183,1.5,1.5,24
5060057800645,1684,5,5,25
8445290435712,1611,2.5,2.5,20
5010549305592,1329,13.5,13.5,20
6003770009291,9,3.25,3.25,22
5012035966980,1274,4,4,5
5099338023848,1744,3,3,14
5059319022581,445,2,2,11
4025500279813,338,3,3,1
5014379017137,579,2.6,2.6,1
6958412700008,1486,0.65,0.65,10
4005097150061,544,1,1,6
11179725007,144,1,1,24
8719200255418,1220,2.7,2.7,22
8594403707670,1362,2.5,2.5,13
5053990160204,177,2.25,2.25,22
735745684467,1705,0.01,0.01,9
8711327489349,1621,3.75,3.75,1
5011546446059,1799,5.91,5.91,24
4002359019357,1782,2.5,2.5,19
7622202258602,971,1,1,23
5010482185053,299,6,6,6
5010482718794,1691,2.25,2.25,23
5013803340155,1791,2.5,2.5,17
5059319021713,1337,3.5,3.5,13
5018156008707,702,0.5,0.5,20
8008440512444,829,6.5,6.5,13
5000116107827,916,3.5,3.5,12
7613037134063,411,1.45,1.45,11
5010482410131,427,4.75,4.75,19
5053249251967,907,1,1,12
5022822184916,73,1.5,1.5,9
5099556021862,30,2.5,2.5,20
5054061101249,90,39.99,39.99,23
5000328039138,815,2.5,2.5,8
5010024107536,929,1,1,5
5000354909146,1419,1.25,1.25,4
5010482257002,277,3.5,3.5,17
5000328174334,17,4,4,21
5016346516766,592,7,7,1
5025820006648,1612,3.25,3.25,11
8425402490242,744,4.99,4.99,13
5000431027572,174,11.05,11.05,1
5035230100027,110,0.95,0.95,4
5010482867966,97,3,3,15
8711299017250,1263,2.5,2.5,3
5010029214482,204,1,1,3
3574661467153,1687,3,3,10
5059321002175,1674,0.59,0.59,3
5010482717872,533,3.5,3.5,23
5056192402509,1380,1,1,4
7614500010013,498,1.75,1.75,12
5010482169855,1548,2.5,2.5,5
8712941606303,712,2.3,2.3,8
4015400564324,916,2,2,24
7316641817093,1707,2.5,2.5,3
5010482903138,951,4,4,2
5010482409432,995,2.6,2.6,9
8411936700384,312,1,1,24
3760192498807,727,1,1,13
8006540528570,398,2.5,2.5,12
5000328987750,1558,1,1,15
5050083563133,1224,1.5,1.5,24
5000316001420,326,1.01,1.01,21
5000116123919,385,6,6,24
5021194000008,913,1,1,7
5000159511537,1234,2.5,2.5,22
5000168104157,877,0.5,0.5,9
5056032939820,961,22.99,22.99,12
5099338025095,781,2.5,2.5,24
5023823006979,1388,2.25,2.25,17
7702018474851,326,3.5,3.5,11
8001090184092,1488,4.3,4.3,5
9772052578431,844,1.6,1.6,15
5000382114390,1344,1.19,1.19,18
50107452,939,1.45,1.45,16
5025970003740,1654,1,1,24
7622202249747,432,0.85,0.85,6
5000328101385,1355,1,1,22
8714789763347,36,2,2,18
8501110084185,1303,18.99,18.99,19
5019503012019,624,2.6,2.6,2
797776514212,446,4,4,11
5010228003252,1309,3.24,3.24,4
5010482529567,1726,1,1,15
5023603000012,1362,3,3,5
8711000510520,442,2,2,17
5060060212510,922,1,1,21
5014234085035,819,2,2,17
5035230100010,1227,0.95,0.95,7
5016451285045,1514,2,2,8
5027733001383,922,1,1,20
5050665019492,1579,0.5,0.5,16
5010092784011,1702,0.89,0.89,14
5010658318681,1386,3,3,25
5010482570873,765,0.1,0.1,25
5010482809508,1698,0.01,0.01,25
5010482373566,1517,4.5,4.5,7
5060642590289,447,0.5,0.5,23
6942138967630,581,20,20,11
5010044000701,1503,0.9,0.9,20
9770960357919,1256,1.55,1.55,24
5010482314293,267,1,1,18
5010482711627,1554,2.15,2.15,18
8000300395624,1607,0.1,0.1,10
5010482836955,1613,1,1,10
5016325802323,1328,7,7,9
5057693010941,1751,4.99,4.99,22
5025971207154,604,3.5,3.5,8
5039388079778,721,1,1,7
5010482839789,399,1,1,17
5010482056230,594,2,2,25
5000316000522,812,1.01,1.01,15
5010482509446,1259,3,3,20
5012035963101,744,1.25,1.25,5
5000168003924,192,1,1,25
5010482856854,647,1,1,22
5054267000612,716,1.5,1.5,25
7622300555962,659,1.5,1.5,11
5025659604299,1333,1,1,5
5010038442999,948,6.75,6.75,6
5010482944964,266,3.75,3.75,5
5011231833782,325,0.01,0.01,14
5010482158408,797,2.4,2.4,8
5000221606659,841,1.5,1.5,7
5013635362783,1759,3.95,3.95,13
5060060212701,1645,1,1,9
5014348337006,969,4,4,8
8019873124289,1233,16.5,16.5,5
5060012436780,645,3,3,4
5060120176134,184,1,1,3
5000159430678,290,1.4,1.4,25
50849871,255,2.5,2.5,2
5000101155840,975,1,1,13
87171259,277,11.25,11.25,1
5010102244948,207,11,11,12
5012427143302,1672,1,1,3
5010482733735,1231,2.5,2.5,6
5201054017012,1742,1.31,1.31,4
5010482717216,1731,1,1,25
7613030081821,1463,1,1,15
5000116111824,898,4.5,4.5,4
5015821145040,799,1.25,1.25,1
5390171004279,580,2,2,25
5038135255250,1351,1,1,14
5011187010473,1644,1,1,3
5055195880314,1392,28.99,28.99,4
5000168027074,117,2.5,2.5,20
5000232024688,9010,1.85,1.85,2
8720181303210,1716,7,7,16
5060207650014,981,2.3,2.3,1
5050553360729,995,0.99,0.99,17
7622201754259,641,1.35,1.35,14
5000243500904,299,0.01,0.01,10
4002359001758,1615,2.45,2.45,12
7622210855725,1706,2.5,2.5,9
9770262246966,773,3.99,3.99,1
5033298004158,1213,2,2,9
5010482197179,1458,4,4,1
5013635390106,1731,1.5,1.5,12
9770956805530,777,1.4,1.4,13
8001841569253,1664,5.55,5.55,15
9770307017926,1226,1.4,1.4,15
5000299605318,1334,17.49,17.49,18
3057640319723,1578,1.29,1.29,20
5010029221602,730,3,3,17
5060414210612,1255,1.09,1.09,16
9772059005954,548,1.5,1.5,25
4060800168344,782,1.25,1.25,21
5011231837674,222,0.25,0.25,8
8445291345188,451,5.7,5.7,22
5000168040479,36,1.18,1.18,2
85000031926,1759,8,8,23
5020580018382,1267,1,1,23
5012427142701,39,1,1,16
9770962169121,961,4.99,4.99,13
5011035504109,1233,0.75,0.75,17
5027649000364,144,1.15,1.15,19
5060573540599,625,2.99,2.99,7
5065013305509,212,14,14,3
5099286010495,328,2,2,5
5000354406485,561,0.8,0.8,15
5029266000000,448,1.01,1.01,10
5033747012802,849,0.4,0.4,11
5010134916721,738,6,6,9
5011376002043,965,1.2,1.2,5
5010044008318,1262,0.9,0.9,25
5024996806373,152,44.99,44.99,12
5000401010405,1309,1,1,17
5000328016245,943,1.5,1.5,18
5000185113170,938,5,5,6
9310676103723,417,1.5,1.5,11
5011914204809,702,4,4,19
7622201638450,368,1.5,1.5,18
9772047649078,850,1.4,1.4,22
5010482239619,221,3.95,3.95,11
7613035536593,105,2,2,1
5015821160555,1609,9.69,9.69,16
5000354904585,1682,1.5,1.5,19
6005207000345,58,1,1,7
8445291700895,757,3,3,16
9312088201905,263,8.75,8.75,15
4015400668985,1774,1.5,1.5,20
5010482793302,589,1,1,1
5010482945800,771,2.5,2.5,15
6003770008799,294,1.5,1.5,22
8015673031512,38,1.75,1.75,24
5033747010105,1709,0.4,0.4,2
5000232033628,778,2.75,2.75,4
7622210148483,482,1.25,1.25,7
8014294302933,943,2,2,15
5000168098593,720,0.89,0.89,2
5027439104845,1228,3,3,2
5053990127733,106,1.95,1.95,7
5010482814861,589,0.01,0.01,5
5010482789732,1547,5,5,2
7613037071795,1642,1.75,1.75,8
5000221606703,624,2,2,2
5019312670264,925,1.75,1.75,14
5010482187484,1408,2.5,2.5,5
5031416112365,395,1,1,24
7622201143671,1660,3.3,3.3,18
5010482951795,1248,3,3,9
5010482921545,797,2,2,14
5010482339500,655,4.25,4.25,6
9770307123368,1283,2.5,2.5,13
8410300207627,289,5,5,1
7622210221834,591,3.75,3.75,19
5000354918797,1517,3,3,18
5410316982474,455,15.99,15.99,7
5013478163592,1586,1,1,24
6937643575173,1597,3,3,17
5000157025104,716,2,2,2
40060729,444,1.25,1.25,3
5060751215813,1332,1.5,1.5,14
5021956001175,1423,5.4,5.4,23
720495922334,1367,2,2,2
8711299017250,1351,2.5,2.5,17
5050028096597,828,1,1,15
8718166064812,1232,1.4,1.4,5
5050665026476,722,1,1,5
5000129322545,617,2.8,2.8,12
5000168190846,169,3,3,5
4017100209239,502,1.5,1.5,9
5060430217947,401,10,10,8
5060665750608,1481,1,1,17
8714100496015,25,12,12,4
5013478139764,1237,0.99,0.99,15
7613035219328,66,0.5,0.5,11
5010482314071,1725,1.5,1.5,2
5021878002144,263,1,1,10
5060060212275,1780,1,1,16
5021249000120,1500,2.5,2.5,20
5391509391566,543,1.7,1.7,25
5019520008774,1744,2.5,2.5,21
7622201440749,49,4,4,23
5060517885137,1518,2,2,6
4005900570277,104,1.5,1.5,11
5055180664172,895,6.99,6.99,10
5060046642089,1751,1.3,1.3,22
5900852925139,66,0.65,0.65,9
5000342001272,1573,1.25,1.25,4
5900951259951,993,1.75,1.75,21
8711295376610,40,1,1,10
8435201703986,302,2.5,2.5,5
9770960357667,1329,1.55,1.55,1
